Source,CH1,CH2
Second,Volt,Volt
 0.00038000000,-0.03600,0.33600
 0.00038080003,-0.03800,0.34400
 0.00038160000,-0.04600,0.34400
 0.00038240000,-0.04600,0.33600
 0.00038320000,-0.04000,0.33600
 0.00038400000,-0.03600,0.34400
 0.00038480000,-0.04600,0.33600
 0.00038560000,-0.04600,0.33600
 0.00038640000,-0.04200,0.33600
 0.00038720000,-0.04000,0.34400
 0.00038800000,-0.04600,0.33600
 0.00038880000,-0.05000,0.34400
 0.00038960000,-0.04400,0.33600
 0.00039040000,-0.03600,0.34400
 0.00039120000,-0.04400,0.33600
 0.00039200003,-0.04800,0.33600
 0.00039280000,-0.05200,0.33600
 0.00039360000,-0.04200,0.34400
 0.00039440000,-0.04400,0.34400
 0.00039520000,-0.04800,0.33600
 0.00039600003,-0.05000,0.33600
 0.00039680000,-0.04200,0.33600
 0.00039760000,-0.04400,0.34400
 0.00039840000,-0.05000,0.34400
 0.00039920000,-0.04600,0.34400
 0.00040000003,-0.04600,0.33600
 0.00040080000,-0.04400,0.34400
 0.00040160000,-0.05200,0.34400
 0.00040240000,-0.05400,0.33600
 0.00040320000,-0.04600,0.33600
 0.00040400000,-0.04600,0.34400
 0.00040480000,-0.05000,0.34400
 0.00040560000,-0.05600,0.34400
 0.00040640000,-0.04600,0.33600
 0.00040720000,-0.04800,0.34400
 0.00040800000,-0.05200,0.34400
 0.00040880000,-0.05400,0.33600
 0.00040960000,-0.05200,0.34400
 0.00041040000,-0.04600,0.33600
 0.00041120003,-0.05600,0.34400
 0.00041200000,-0.05400,0.33600
 0.00041280000,-0.05600,0.33600
 0.00041360000,-0.04800,0.34400
 0.00041440000,-0.05000,0.34400
 0.00041520003,-0.05600,0.33600
 0.00041600000,-0.06400,0.34400
 0.00041680000,-0.05400,0.33600
 0.00041760000,-0.05000,0.33600
 0.00041840000,-0.06000,0.33600
 0.00041920000,-0.05800,0.34400
 0.00042000000,-0.05400,0.33600
 0.00042080000,-0.05400,0.33600
 0.00042160000,-0.05400,0.34400
 0.00042240000,-0.06000,0.33600
 0.00042320000,-0.05800,0.34400
 0.00042400000,-0.05200,0.34400
 0.00042480000,-0.05800,0.34400
 0.00042560000,-0.06000,0.33600
 0.00042640003,-0.06000,0.33600
 0.00042720000,-0.05600,0.34400
 0.00042800000,-0.05800,0.33600
 0.00042880000,-0.06000,0.34400
 0.00042960000,-0.06200,0.34400
 0.00043040003,-0.05400,0.33600
 0.00043120000,-0.05800,0.34400
 0.00043200000,-0.06000,0.33600
 0.00043280000,-0.06000,0.33600
 0.00043360000,-0.06000,0.33600
 0.00043440003,-0.05600,0.34400
 0.00043520000,-0.06800,0.34400
 0.00043600000,-0.06000,0.33600
 0.00043680000,-0.06200,0.33600
 0.00043760000,-0.06000,0.34400
 0.00043840000,-0.06000,0.33600
 0.00043920000,-0.06400,0.33600
 0.00044000000,-0.06000,0.34400
 0.00044080000,-0.06400,0.33600
 0.00044160000,-0.06200,0.34400
 0.00044240000,-0.06800,0.33600
 0.00044320000,-0.06200,0.33600
 0.00044400000,-0.06200,0.34400
 0.00044480000,-0.06600,0.34400
 0.00044560003,-0.07000,0.34400
 0.00044640000,-0.06400,0.34400
 0.00044720000,-0.06200,0.34400
 0.00044800000,-0.06600,0.34400
 0.00044880000,-0.07200,0.33600
 0.00044960003,-0.06600,0.34400
 0.00045040000,-0.06200,0.34400
 0.00045120000,-0.06800,0.33600
 0.00045200000,-0.07000,0.33600
 0.00045280000,-0.06000,0.34400
 0.00045360003,-0.06400,0.34400
 0.00045440000,-0.07000,0.33600
 0.00045520000,-0.07000,0.34400
 0.00045600000,-0.06600,0.34400
 0.00045680000,-0.06600,0.33600
 0.00045760000,-0.07600,0.33600
 0.00045840000,-0.07000,0.33600
 0.00045920000,-0.06800,0.34400
 0.00046000000,-0.06800,0.34400
 0.00046080003,-0.07600,0.34400
 0.00046160000,-0.07200,0.34400
 0.00046240000,-0.06800,0.33600
 0.00046320000,-0.07200,0.34400
 0.00046400000,-0.07200,0.33600
 0.00046480003,-0.07600,0.34400
 0.00046560000,-0.07000,0.34400
 0.00046640000,-0.07200,0.34400
 0.00046720000,-0.07600,0.34400
 0.00046800000,-0.07600,0.33600
 0.00046880003,-0.07200,0.34400
 0.00046960000,-0.06800,0.33600
 0.00047040000,-0.07800,0.34400
 0.00047120000,-0.07800,0.33600
 0.00047200000,-0.07200,0.34400
 0.00047280000,-0.07400,0.33600
 0.00047360000,-0.07800,0.34400
 0.00047440000,-0.08000,0.33600
 0.00047520000,-0.06800,0.34400
 0.00047600000,-0.07800,0.33600
 0.00047680000,-0.07600,0.34400
 0.00047760000,-0.08000,0.34400
 0.00047840000,-0.07400,0.34400
 0.00047920000,-0.07400,0.34400
 0.00048000003,-0.08400,0.33600
 0.00048080000,-0.07600,0.33600
 0.00048160000,-0.07800,0.33600
 0.00048240000,-0.07600,0.34400
 0.00048320000,-0.08000,0.33600
 0.00048400003,-0.08000,0.33600
 0.00048480000,-0.07600,0.33600
 0.00048560000,-0.08200,0.34400
 0.00048640000,-0.08200,0.34400
 0.00048720000,-0.08000,0.33600
 0.00048800003,-0.07800,0.33600
 0.00048880000,-0.08200,0.33600
 0.00048960000,-0.08800,0.34400
 0.00049040000,-0.08200,0.33600
 0.00049120000,-0.07800,0.33600
 0.00049200003,-0.08200,0.34400
 0.00049280003,-0.08400,0.33600
 0.00049360003,-0.08000,0.34400
 0.00049439997,-0.08200,0.33600
 0.00049520000,-0.08400,0.34400
 0.00049600000,-0.08600,0.33600
 0.00049680000,-0.08200,0.34400
 0.00049760000,-0.08000,0.34400
 0.00049840000,-0.09000,0.34400
 0.00049920003,-0.08600,-0.33600
 0.00050000003,-0.08400,-0.33600
 0.00050080003,-0.08200,-0.33600
 0.00050159997,-0.08800,-0.33600
 0.00050239997,-0.08600,-0.33600
 0.00050320000,-0.07800,-0.33600
 0.00050400000,-0.08600,-0.33600
 0.00050480000,-0.08600,-0.33600
 0.00050560000,-0.08200,-0.33600
 0.00050640000,-0.07600,-0.33600
 0.00050720003,-0.08400,-0.33600
 0.00050800003,-0.08400,-0.33600
 0.00050880003,-0.07600,-0.33600
 0.00050959997,-0.07800,-0.33600
 0.00051040000,-0.08200,-0.33600
 0.00051120000,-0.08400,-0.33600
 0.00051200000,-0.07800,-0.32800
 0.00051280000,-0.07200,-0.33600
 0.00051360000,-0.08400,-0.32800
 0.00051440003,-0.07800,-0.33600
 0.00051520003,-0.07400,-0.32800
 0.00051600003,-0.07400,-0.33600
 0.00051679997,-0.08400,-0.33600
 0.00051759997,-0.07600,-0.33600
 0.00051840000,-0.07400,-0.33600
 0.00051920000,-0.07600,-0.32800
 0.00052000000,-0.07600,-0.32800
 0.00052080000,-0.07800,-0.33600
 0.00052160000,-0.06800,-0.33600
 0.00052240003,-0.07800,-0.32800
 0.00052320003,-0.07800,-0.32800
 0.00052400003,-0.07600,-0.33600
 0.00052480000,-0.07200,-0.32800
 0.00052560000,-0.07400,-0.33600
 0.00052640000,-0.08000,-0.33600
 0.00052720000,-0.07000,-0.33600
 0.00052800000,-0.07200,-0.33600
 0.00052880000,-0.07200,-0.33600
 0.00052960000,-0.07600,-0.33600
 0.00053040000,-0.07000,-0.33600
 0.00053120000,-0.06400,-0.33600
 0.00053200006,-0.07600,-0.33600
 0.00053280000,-0.07200,-0.33600
 0.00053360000,-0.06600,-0.32800
 0.00053440000,-0.06800,-0.32800
 0.00053520000,-0.07400,-0.33600
 0.00053600000,-0.07400,-0.33600
 0.00053680000,-0.06400,-0.33600
 0.00053760000,-0.06800,-0.33600
 0.00053840000,-0.07200,-0.33600
 0.00053920000,-0.07200,-0.33600
 0.00054000000,-0.06000,-0.33600
 0.00054080000,-0.06600,-0.33600
 0.00054160000,-0.07200,-0.33600
 0.00054240000,-0.06600,-0.33600
 0.00054320000,-0.06200,-0.33600
 0.00054400000,-0.06200,-0.33600
 0.00054480000,-0.07200,-0.33600
 0.00054560000,-0.06400,-0.33600
 0.00054640000,-0.06000,-0.33600
 0.00054720006,-0.06600,-0.32800
 0.00054800000,-0.06800,-0.33600
 0.00054880000,-0.06200,-0.33600
 0.00054960000,-0.05800,-0.33600
 0.00055040000,-0.06600,-0.32800
 0.00055120000,-0.06600,-0.33600
 0.00055200000,-0.06000,-0.32800
 0.00055280000,-0.06000,-0.33600
 0.00055360000,-0.06200,-0.33600
 0.00055440000,-0.06600,-0.33600
 0.00055520000,-0.05800,-0.33600
 0.00055600000,-0.06000,-0.33600
 0.00055680000,-0.06400,-0.32800
 0.00055760000,-0.06600,-0.32800
 0.00055840000,-0.05600,-0.33600
 0.00055920000,-0.05800,-0.32800
 0.00056000000,-0.06400,-0.32800
 0.00056080000,-0.06000,-0.33600
 0.00056160000,-0.05800,-0.33600
 0.00056240006,-0.05400,-0.33600
 0.00056320000,-0.06600,-0.33600
 0.00056400000,-0.06000,-0.33600
 0.00056480000,-0.05400,-0.33600
 0.00056560000,-0.05600,-0.33600
 0.00056640000,-0.06200,-0.33600
 0.00056720000,-0.05800,-0.33600
 0.00056800000,-0.05000,-0.33600
 0.00056880000,-0.05400,-0.33600
 0.00056960000,-0.06200,-0.32800
 0.00057040000,-0.05400,-0.33600
 0.00057120000,-0.05400,-0.32800
 0.00057200000,-0.05800,-0.33600
 0.00057280000,-0.06000,-0.33600
 0.00057360000,-0.05200,-0.33600
 0.00057440000,-0.05000,-0.33600
 0.00057520000,-0.05400,-0.33600
 0.00057600000,-0.05800,-0.33600
 0.00057680000,-0.05400,-0.33600
 0.00057760006,-0.04800,-0.33600
 0.00057840000,-0.05400,-0.33600
 0.00057920000,-0.05400,-0.33600
 0.00058000000,-0.05400,-0.33600
 0.00058080000,-0.04800,-0.33600
 0.00058160000,-0.05000,-0.33600
 0.00058240000,-0.05400,-0.32800
 0.00058320000,-0.05000,-0.32800
 0.00058400000,-0.05000,-0.33600
 0.00058480000,-0.04600,-0.33600
 0.00058560006,-0.05600,-0.33600
 0.00058640000,-0.04800,-0.33600
 0.00058720000,-0.04400,-0.32800
 0.00058800000,-0.05000,-0.33600
 0.00058880000,-0.05000,-0.33600
 0.00058960000,-0.04800,-0.33600
 0.00059040000,-0.04400,-0.33600
 0.00059120000,-0.04600,-0.32800
 0.00059200000,-0.05200,-0.33600
 0.00059280006,-0.04400,-0.33600
 0.00059360000,-0.03800,-0.33600
 0.00059440000,-0.04600,-0.33600
 0.00059520000,-0.04800,-0.33600
 0.00059600000,-0.04200,-0.33600
 0.00059680000,-0.04400,-0.33600
 0.00059760000,-0.04600,-0.33600
 0.00059840000,-0.04800,-0.33600
 0.00059920000,-0.04400,-0.33600
 0.00060000000,-0.03800,-0.33600
 0.00060080006,-0.04800,-0.33600
 0.00060160000,-0.04200,-0.33600
 0.00060240000,-0.04200,-0.33600
 0.00060320000,-0.03800,-0.32800
 0.00060400000,-0.04800,-0.33600
 0.00060480000,-0.04600,-0.33600
 0.00060560000,-0.03800,-0.33600
 0.00060640000,-0.04400,-0.32800
 0.00060720000,-0.04200,-0.32800
 0.00060800000,-0.04400,-0.32800
 0.00060880000,-0.03600,-0.33600
 0.00060960000,-0.03600,-0.33600
 0.00061040000,-0.04600,-0.33600
 0.00061120000,-0.04200,-0.33600
 0.00061200000,-0.03600,-0.33600
 0.00061280000,-0.03600,-0.33600
 0.00061360000,-0.04400,-0.33600
 0.00061440000,-0.04000,-0.33600
 0.00061520000,-0.03200,-0.33600
 0.00061600006,-0.03600,-0.33600
 0.00061680000,-0.04400,-0.33600
 0.00061760000,-0.04000,-0.33600
 0.00061840000,-0.03000,-0.33600
 0.00061920000,-0.03800,-0.33600
 0.00062000000,-0.04000,-0.33600
 0.00062080000,-0.03800,-0.33600
 0.00062160000,-0.03000,-0.33600
 0.00062240000,-0.03400,-0.32800
 0.00062320000,-0.04200,-0.33600
 0.00062400000,-0.03200,-0.32800
 0.00062480000,-0.03200,-0.33600
 0.00062560000,-0.03200,-0.33600
 0.00062640000,-0.04000,-0.33600
 0.00062720000,-0.03400,-0.33600
 0.00062800000,-0.03000,-0.33600
 0.00062880000,-0.03000,-0.33600
 0.00062960000,-0.03600,-0.33600
 0.00063040000,-0.03600,-0.33600
 0.00063120006,-0.03000,-0.32800
 0.00063200000,-0.03000,-0.33600
 0.00063280000,-0.03400,-0.33600
 0.00063360000,-0.03000,-0.32800
 0.00063440000,-0.03000,-0.33600
 0.00063520000,-0.02600,-0.33600
 0.00063600000,-0.03400,-0.33600
 0.00063680000,-0.03400,-0.33600
 0.00063760000,-0.03000,-0.32800
 0.00063840000,-0.02600,-0.33600
 0.00063920006,-0.03200,-0.33600
 0.00064000000,-0.03200,-0.33600
 0.00064080000,-0.02400,-0.32800
 0.00064160000,-0.03000,-0.32800
 0.00064240000,-0.03000,-0.33600
 0.00064320000,-0.03200,-0.33600
 0.00064400000,-0.02400,-0.33600
 0.00064480000,-0.02600,-0.32800
 0.00064560000,-0.03200,-0.33600
 0.00064640006,-0.02600,-0.33600
 0.00064720000,-0.02400,-0.33600
 0.00064800000,-0.02600,-0.33600
 0.00064880000,-0.03200,-0.33600
 0.00064960000,-0.02600,-0.33600
 0.00065040000,-0.02200,-0.33600
 0.00065120000,-0.02600,-0.33600
 0.00065200000,-0.02600,-0.32800
 0.00065280000,-0.02800,-0.33600
 0.00065360000,-0.02200,-0.33600
 0.00065440006,-0.02600,-0.33600
 0.00065520000,-0.03000,-0.33600
 0.00065600000,-0.02400,-0.33600
 0.00065680000,-0.02200,-0.33600
 0.00065760000,-0.02200,-0.33600
 0.00065840000,-0.03000,-0.32800
 0.00065920000,-0.02200,-0.33600
 0.00066000000,-0.02200,-0.33600
 0.00066080000,-0.02000,-0.33600
 0.00066160006,-0.02800,-0.32800
 0.00066240000,-0.02200,-0.33600
 0.00066320000,-0.01600,-0.32800
 0.00066400000,-0.02600,-0.32800
 0.00066480000,-0.02400,-0.33600
 0.00066560000,-0.02200,-0.33600
 0.00066640000,-0.01600,-0.32800
 0.00066720000,-0.02200,-0.33600
 0.00066800000,-0.02400,-0.33600
 0.00066880000,-0.01400,-0.33600
 0.00066960006,-0.01600,-0.33600
 0.00067040000,-0.02000,-0.32800
 0.00067120000,-0.02200,-0.33600
 0.00067200000,-0.01600,-0.33600
 0.00067280000,-0.01600,-0.33600
 0.00067360000,-0.02200,-0.32800
 0.00067440000,-0.01400,-0.33600
 0.00067520000,-0.01600,-0.33600
 0.00067600000,-0.01000,-0.33600
 0.00067680000,-0.01800,-0.33600
 0.00067760000,-0.01600,-0.33600
 0.00067840000,-0.01200,-0.33600
 0.00067920000,-0.01400,-0.33600
 0.00068000000,-0.01800,-0.33600
 0.00068080000,-0.01600,-0.33600
 0.00068160000,-0.00800,-0.33600
 0.00068240000,-0.01400,-0.33600
 0.00068320000,-0.01400,-0.33600
 0.00068400000,-0.01400,-0.33600
 0.00068480006,-0.00800,-0.33600
 0.00068560000,-0.01200,-0.33600
 0.00068640000,-0.01800,-0.33600
 0.00068720000,-0.01200,-0.32800
 0.00068800000,-0.00800,-0.33600
 0.00068880000,-0.00800,-0.32800
 0.00068960000,-0.01600,-0.33600
 0.00069040000,-0.01000,-0.33600
 0.00069120000,-0.00400,-0.33600
 0.00069200000,-0.01400,-0.33600
 0.00069280006,-0.01600,-0.32800
 0.00069360000,-0.01000,-0.33600
 0.00069440000,-0.00400,-0.33600
 0.00069520000,-0.01000,-0.33600
 0.00069600000,-0.01600,-0.33600
 0.00069680000,-0.00200,-0.33600
 0.00069760000,-0.00800,-0.33600
 0.00069840000,-0.01000,-0.33600
 0.00069920000,-0.01400,-0.33600
 0.00070000006,-0.00200,-0.33600
 0.00070080000,-0.00400,-0.33600
 0.00070160000,-0.01000,-0.33600
 0.00070240000,-0.00800,-0.32800
 0.00070320000,-0.00200,-0.33600
 0.00070400000,-0.00600,-0.32800
 0.00070480000,-0.01000,-0.32800
 0.00070560000,-0.00400,-0.33600
 0.00070640000,0.00,-0.33600
 0.00070720000,-0.00400,-0.32800
 0.00070800006,-0.00600,-0.33600
 0.00070880000,-0.00600,-0.33600
 0.00070960000,0.00200,-0.33600
 0.00071040000,-0.00600,-0.33600
 0.00071120000,-0.00600,-0.32800
 0.00071200000,0.00200,-0.32800
 0.00071280000,-0.00200,-0.33600
 0.00071360000,-0.00400,-0.33600
 0.00071440000,-0.00600,-0.33600
 0.00071520006,0.00200,-0.33600
 0.00071600000,0.00200,-0.33600
 0.00071680000,-0.00600,-0.32800
 0.00071760000,0.00,-0.33600
 0.00071840000,0.00,-0.32800
 0.00071920000,0.00200,-0.33600
 0.00072000000,-0.00600,-0.33600
 0.00072080000,0.00200,-0.33600
 0.00072160000,0.00600,-0.33600
 0.00072240000,0.00,-0.32800
 0.00072320006,0.00,-0.33600
 0.00072400000,0.00200,-0.33600
 0.00072480000,0.00600,-0.32800
 0.00072560000,0.00,-0.33600
 0.00072640000,0.00,-0.32800
 0.00072720000,0.00400,-0.33600
 0.00072800000,0.01000,-0.33600
 0.00072880000,0.00,-0.32800
 0.00072960000,0.00400,-0.33600
 0.00073040006,0.00800,-0.32800
 0.00073120000,0.00800,-0.33600
 0.00073200000,0.00200,-0.33600
 0.00073280000,0.00,-0.33600
 0.00073360000,0.01000,-0.32800
 0.00073440000,0.01000,-0.32800
 0.00073520000,0.00600,-0.32800
 0.00073600000,0.00200,-0.33600
 0.00073680000,0.01400,-0.33600
 0.00073760000,0.00800,-0.33600
 0.00073840006,0.00600,-0.33600
 0.00073920000,0.00200,-0.33600
 0.00074000000,0.01000,-0.33600
 0.00074080000,0.01000,-0.33600
 0.00074160000,0.00400,-0.33600
 0.00074240000,0.00800,-0.33600
 0.00074320000,0.00800,-0.33600
 0.00074400000,0.01600,-0.32800
 0.00074480000,0.00600,-0.33600
 0.00074560000,0.00600,-0.32800
 0.00074640006,0.01400,-0.33600
 0.00074720000,0.01400,-0.33600
 0.00074800000,0.00800,-0.32800
 0.00074880000,0.00800,-0.33600
 0.00074960000,0.01800,-0.33600
 0.00075040000,0.01400,-0.33600
 0.00075120000,0.01000,-0.33600
 0.00075200000,0.00600,-0.33600
 0.00075280000,0.02200,-0.33600
 0.00075360006,0.01200,-0.33600
 0.00075440000,0.01000,-0.33600
 0.00075520000,0.01200,-0.33600
 0.00075600000,0.02200,-0.32800
 0.00075680000,0.01600,-0.32800
 0.00075760000,0.01000,-0.33600
 0.00075840000,0.01400,-0.33600
 0.00075920000,0.02200,-0.33600
 0.00076000000,0.01400,-0.33600
 0.00076080000,0.01200,-0.33600
 0.00076160006,0.01800,-0.33600
 0.00076240000,0.02200,-0.33600
 0.00076320000,0.01600,-0.33600
 0.00076400000,0.01000,-0.33600
 0.00076480000,0.02200,-0.32800
 0.00076560000,0.02200,-0.33600
 0.00076640000,0.01400,-0.32800
 0.00076720000,0.01400,-0.33600
 0.00076800000,0.02400,-0.33600
 0.00076880006,0.02400,-0.33600
 0.00076960000,0.01600,-0.33600
 0.00077040000,0.01800,-0.33600
 0.00077120000,0.02400,-0.33600
 0.00077200000,0.02600,-0.33600
 0.00077280000,0.01800,-0.33600
 0.00077360000,0.01800,-0.33600
 0.00077440000,0.02400,-0.33600
 0.00077520000,0.02600,-0.32800
 0.00077600000,0.01800,-0.32800
 0.00077680006,0.01800,-0.33600
 0.00077760000,0.02600,-0.32800
 0.00077840000,0.02600,-0.33600
 0.00077920000,0.02200,-0.33600
 0.00078000000,0.02000,-0.32800
 0.00078080000,0.02800,-0.32800
 0.00078160000,0.03000,-0.32800
 0.00078240000,0.02000,-0.33600
 0.00078320000,0.02200,-0.32800
 0.00078400006,0.02600,-0.33600
 0.00078480000,0.03000,-0.33600
 0.00078560000,0.02400,-0.32800
 0.00078640000,0.02200,-0.33600
 0.00078720000,0.02800,-0.33600
 0.00078800000,0.03200,-0.33600
 0.00078880000,0.02400,-0.32800
 0.00078960000,0.02200,-0.33600
 0.00079040000,0.03200,-0.33600
 0.00079120000,0.02800,-0.33600
 0.00079200006,0.03000,-0.32800
 0.00079280000,0.02200,-0.33600
 0.00079360000,0.02800,-0.33600
 0.00079440000,0.03200,-0.32800
 0.00079520000,0.02800,-0.33600
 0.00079600000,0.02600,-0.32800
 0.00079680000,0.02600,-0.32800
 0.00079760000,0.03200,-0.32800
 0.00079840000,0.03200,-0.33600
 0.00079920006,0.03000,-0.33600
 0.00080000006,0.03000,-0.33600
 0.00080080000,0.03200,-0.33600
 0.00080160000,0.03200,-0.32800
 0.00080240000,0.03200,-0.33600
 0.00080320000,0.02800,-0.32800
 0.00080400000,0.03200,-0.33600
 0.00080480000,0.03200,-0.32800
 0.00080560000,0.03600,-0.33600
 0.00080640000,0.02800,-0.33600
 0.00080720006,0.03200,-0.33600
 0.00080800000,0.03600,-0.33600
 0.00080880000,0.03400,-0.33600
 0.00080960000,0.02800,-0.33600
 0.00081040000,0.03200,-0.33600
 0.00081120000,0.03800,-0.33600
 0.00081200000,0.03400,-0.32800
 0.00081280000,0.03000,-0.32800
 0.00081360000,0.03600,-0.33600
 0.00081440000,0.04000,-0.33600
 0.00081520006,0.03600,-0.33600
 0.00081600000,0.03000,-0.33600
 0.00081680000,0.04000,-0.33600
 0.00081760000,0.03800,-0.33600
 0.00081840000,0.03800,-0.32800
 0.00081920000,0.03200,-0.33600
 0.00082000000,0.03400,-0.33600
 0.00082080000,0.04200,-0.33600
 0.00082160000,0.03800,-0.33600
 0.00082240006,0.03800,-0.32800
 0.00082320000,0.03200,-0.33600
 0.00082400000,0.04000,-0.33600
 0.00082480000,0.03800,-0.33600
 0.00082560000,0.04200,-0.33600
 0.00082640000,0.03800,-0.33600
 0.00082720000,0.03800,-0.32800
 0.00082800000,0.04200,-0.33600
 0.00082880000,0.04200,-0.33600
 0.00082960000,0.03600,-0.32800
 0.00083040006,0.03800,-0.33600
 0.00083120000,0.04400,-0.33600
 0.00083200000,0.04000,-0.32800
 0.00083280000,0.04000,-0.32800
 0.00083360000,0.03600,-0.33600
 0.00083440000,0.04800,-0.32800
 0.00083520000,0.04200,-0.32800
 0.00083600000,0.04000,-0.32800
 0.00083680000,0.03800,-0.33600
 0.00083760006,0.04600,-0.33600
 0.00083840000,0.04600,-0.33600
 0.00083920000,0.04400,-0.33600
 0.00084000000,0.03800,-0.32800
 0.00084080000,0.04400,-0.33600
 0.00084160000,0.05000,-0.33600
 0.00084240000,0.04400,-0.32800
 0.00084320000,0.04000,-0.33600
 0.00084400000,0.04400,-0.33600
 0.00084480000,0.04800,-0.33600
 0.00084560006,0.04600,-0.33600
 0.00084640000,0.04800,-0.33600
 0.00084720000,0.04000,-0.33600
 0.00084800000,0.05200,-0.32800
 0.00084880000,0.04800,-0.32800
 0.00084960000,0.05200,-0.33600
 0.00085040000,0.04200,-0.33600
 0.00085120000,0.04600,-0.33600
 0.00085200000,0.05000,-0.33600
 0.00085280006,0.05200,-0.32800
 0.00085360006,0.04600,-0.33600
 0.00085440000,0.04600,-0.33600
 0.00085520000,0.05200,-0.32800
 0.00085600000,0.05400,-0.32800
 0.00085680000,0.05000,-0.33600
 0.00085760000,0.04600,-0.32800
 0.00085840000,0.05400,-0.33600
 0.00085920000,0.05400,-0.32800
 0.00086000000,0.05400,-0.32800
 0.00086080006,0.04600,-0.33600
 0.00086160000,0.05400,-0.33600
 0.00086240000,0.05600,-0.33600
 0.00086320000,0.05400,-0.33600
 0.00086400000,0.05200,-0.32800
 0.00086480000,0.05200,-0.33600
 0.00086560000,0.05400,-0.32800
 0.00086640000,0.06000,-0.32800
 0.00086720000,0.05000,-0.33600
 0.00086800006,0.05200,-0.32800
 0.00086880006,0.05800,-0.33600
 0.00086960000,0.06200,-0.32800
 0.00087040000,0.05400,-0.33600
 0.00087120000,0.05000,-0.33600
 0.00087200000,0.05600,-0.33600
 0.00087280000,0.06200,-0.33600
 0.00087360000,0.05400,-0.33600
 0.00087440000,0.05400,-0.32800
 0.00087520000,0.05800,-0.33600
 0.00087600006,0.06200,-0.33600
 0.00087680000,0.06000,-0.33600
 0.00087760000,0.05400,-0.33600
 0.00087840000,0.05600,-0.33600
 0.00087920000,0.05800,-0.33600
 0.00088000000,0.06200,-0.32800
 0.00088080000,0.05400,-0.33600
 0.00088160000,0.06000,-0.33600
 0.00088240000,0.06000,-0.32800
 0.00088320000,0.06400,-0.33600
 0.00088400006,0.06000,-0.32800
 0.00088480000,0.05800,-0.33600
 0.00088560000,0.05800,-0.32800
 0.00088640000,0.06400,-0.33600
 0.00088720000,0.06400,-0.33600
 0.00088800000,0.06000,-0.33600
 0.00088880000,0.06000,-0.32800
 0.00088960000,0.06000,-0.33600
 0.00089040000,0.07000,-0.33600
 0.00089120006,0.06200,-0.33600
 0.00089200000,0.06000,-0.32800
 0.00089280000,0.06200,-0.32800
 0.00089360000,0.06800,-0.33600
 0.00089440000,0.06800,-0.32800
 0.00089520000,0.06200,-0.32800
 0.00089600000,0.05800,-0.33600
 0.00089680000,0.07000,-0.33600
 0.00089760000,0.06800,-0.33600
 0.00089840000,0.06400,-0.32800
 0.00089920006,0.06400,-0.33600
 0.00090000000,0.06200,-0.33600
 0.00090080000,0.07400,-0.33600
 0.00090160000,0.06400,-0.32800
 0.00090240000,0.06200,-0.33600
 0.00090320000,0.06400,-0.33600
 0.00090400000,0.07200,-0.33600
 0.00090480000,0.06800,-0.32800
 0.00090560000,0.06800,-0.32800
 0.00090640006,0.06400,-0.33600
 0.00090720006,0.07200,-0.33600
 0.00090800000,0.07200,-0.33600
 0.00090880000,0.07200,-0.32800
 0.00090960000,0.06800,-0.33600
 0.00091040000,0.06600,-0.33600
 0.00091120000,0.07800,-0.33600
 0.00091200000,0.07200,-0.32800
 0.00091280000,0.06800,-0.33600
 0.00091360000,0.06400,-0.32800
 0.00091440006,0.07600,-0.33600
 0.00091520000,0.07400,-0.32800
 0.00091600000,0.07400,-0.33600
 0.00091680000,0.06800,-0.33600
 0.00091760000,0.07600,-0.33600
 0.00091840000,0.07600,-0.33600
 0.00091920000,0.07400,-0.33600
 0.00092000000,0.07000,-0.33600
 0.00092080000,0.07200,-0.33600
 0.00092160006,0.08000,-0.32800
 0.00092240006,0.07400,-0.32800
 0.00092320000,0.07400,-0.33600
 0.00092400000,0.07200,-0.33600
 0.00092480000,0.07800,-0.33600
 0.00092560000,0.07800,-0.33600
 0.00092640000,0.07600,-0.33600
 0.00092720000,0.07400,-0.32800
 0.00092800000,0.07600,-0.33600
 0.00092880000,0.08400,-0.33600
 0.00092960006,0.08000,-0.32800
 0.00093040000,0.07200,-0.33600
 0.00093120000,0.07600,-0.33600
 0.00093200000,0.08200,-0.32800
 0.00093280000,0.08000,-0.33600
 0.00093360000,0.07600,-0.33600
 0.00093440000,0.07400,-0.32800
 0.00093520000,0.08600,-0.33600
 0.00093600000,0.08000,-0.33600
 0.00093680006,0.07800,-0.33600
 0.00093760006,0.07600,-0.32800
 0.00093840000,0.08200,-0.33600
 0.00093920000,0.08200,-0.33600
 0.00094000000,0.08000,-0.33600
 0.00094080000,0.07800,-0.32800
 0.00094160000,0.07800,-0.33600
 0.00094240000,0.08600,-0.33600
 0.00094320000,0.08400,-0.32800
 0.00094400000,0.08000,-0.33600
 0.00094480006,0.08000,-0.33600
 0.00094560000,0.08400,-0.33600
 0.00094640000,0.08600,-0.32800
 0.00094720000,0.08600,-0.33600
 0.00094800000,0.08000,-0.32800
 0.00094880000,0.08400,-0.33600
 0.00094960000,0.08600,-0.32800
 0.00095040000,0.09000,-0.32800
 0.00095120000,0.08800,-0.33600
 0.00095200000,0.08000,-0.33600
 0.00095280006,0.08600,-0.33600
 0.00095360000,0.08800,-0.32800
 0.00095440000,0.08800,-0.32800
 0.00095520000,0.08400,-0.33600
 0.00095600000,0.08200,-0.32800
 0.00095680000,0.09000,-0.33600
